ID,date,warehouse_ID,Latitude,Longitude,Product_Type,year,month,is_weekend,is_warehouse_closed,daily_dispatch_count,weekly_dispatch_count
0x68be,2020-09-09,WH_0x3ef,41.611603,-87.551186,Type_A,2020,September,No,No,0.9000000000000004,
0x68bf,2020-09-09,WH_0x3ef,41.611603,-87.551186,Type_B,2020,September,No,No,2.3,
0x6d80,2020-09-09,WH_0x3f0,37.915825,-89.829262,Type_A,2020,September,No,No,13.1,
0x6d81,2020-09-09,WH_0x3f0,37.915825,-89.829262,Type_B,2020,September,No,No,0.5,
0x72f6,2020-09-09,WH_0x3f1,48.692551,-116.31986200000001,Type_A,2020,September,No,No,4.5,
0x72f7,2020-09-09,WH_0x3f1,48.692551,-116.31986200000001,Type_B,2020,September,No,No,0.6000000000000001,
0x777a,2020-09-09,WH_0x3f2,61.600803000000006,-149.125259,Type_A,2020,September,No,No,5.800000000000002,
0x777b,2020-09-09,WH_0x3f2,61.600803000000006,-149.125259,Type_B,2020,September,No,No,3.1,
0x302a,2020-09-10,WH_0x3e9,,-72.79474599999999,Type_A,2020,September,No,No,4.4,
0x302b,2020-09-10,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,September,No,No,0.2999999999999998,
0x3d00,2020-09-10,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2020,September,No,No,11.8,
0x3d01,2020-09-10,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2020,September,No,No,2.5,
0x4868,2020-09-10,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2020,September,No,No,5.699999999999998,
0x4869,2020-09-10,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2020,September,No,No,2.1,
0x52e0,2020-09-10,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,September,No,No,5.800000000000002,
0x52e1,2020-09-10,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,September,No,No,3.8,
0x5b6e,2020-09-10,WH_0x3ed,25.750156,-80.27964,Type_A,2020,September,No,No,6.4,
0x5b6f,2020-09-10,WH_0x3ed,25.750156,-80.27964,Type_B,2020,September,No,No,0.6000000000000001,
0x630c,2020-09-10,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,September,No,No,1.7000000000000002,
0x630d,2020-09-10,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,September,No,No,2.5,
0x68c0,2020-09-10,WH_0x3ef,41.611603,-87.551186,Type_A,2020,September,,No,5.8,
0x68c1,2020-09-10,WH_0x3ef,41.611603,-87.551186,Type_B,2020,September,No,No,0.6000000000000001,
0x6d82,2020-09-10,WH_0x3f0,37.915825,-89.829262,Type_A,2020,September,,No,6.699999999999998,
0x6d83,2020-09-10,WH_0x3f0,37.915825,-89.829262,Type_B,2020,September,No,No,4.5,
0x72f8,2020-09-10,WH_0x3f1,48.692551,-116.31986200000001,Type_A,2020,September,No,No,3.8000000000000007,
0x72f9,2020-09-10,WH_0x3f1,48.692551,,Type_B,2020,September,No,No,0.9000000000000004,
0x777c,2020-09-10,WH_0x3f2,61.600803000000006,-149.125259,Type_A,2020,September,No,No,11.7,
0x777d,2020-09-10,WH_0x3f2,61.600803000000006,-149.125259,Type_B,2020,September,No,No,4.7,
0x302c,2020-09-11,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,September,No,No,9.0,
0x302d,2020-09-11,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,September,No,No,3.2,
0x3d02,2020-09-11,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2020,September,No,No,10.4,
0x3d03,2020-09-11,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2020,September,No,No,1.2999999999999998,
0x486a,2020-09-11,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2020,September,No,No,10.6,
0x486b,2020-09-11,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2020,September,No,No,0.5,
0x52e2,2020-09-11,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,September,No,No,5.300000000000002,
0x52e3,2020-09-11,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,September,No,No,3.0,
0x5b70,2020-09-11,WH_0x3ed,25.750156,-80.27964,Type_A,2020,September,No,No,6.6,
0x5b71,2020-09-11,WH_0x3ed,25.750156,-80.27964,Type_B,2020,September,No,No,1.4000000000000004,
0x630e,2020-09-11,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,September,No,No,7.699999999999998,
0x630f,2020-09-11,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,September,No,No,3.0,
0x68c2,2020-09-11,WH_0x3ef,41.611603,-87.551186,Type_A,2020,September,No,No,3.8000000000000007,
0x68c3,2020-09-11,WH_0x3ef,41.611603,-87.551186,Type_B,2020,September,No,No,1.7000000000000002,
0x6d84,2020-09-11,WH_0x3f0,37.915825,-89.829262,Type_A,2020,September,No,No,10.5,
0x6d85,2020-09-11,WH_0x3f0,37.915825,-89.829262,Type_B,2020,September,No,No,0.7000000000000002,
0x72fa,2020-09-11,WH_0x3f1,48.692551,-116.31986200000001,Type_A,2020,September,No,No,4.9,
0x72fb,2020-09-11,WH_0x3f1,48.692551,-116.31986200000001,Type_B,2020,September,No,No,1.9,
0x777e,2020-09-11,WH_0x3f2,,-149.125259,Type_A,2020,September,,No,11.0,
0x777f,2020-09-11,WH_0x3f2,61.600803000000006,-149.125259,Type_B,2020,September,No,No,2.1,
0x302e,2020-09-12,WH_0x3e9,41.681471,,Type_A,2020,September,Yes,No,4.7,
0x302f,2020-09-12,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,September,Yes,No,1.2000000000000002,
0x3d04,2020-09-12,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2020,September,Yes,No,5.300000000000002,
0x3d05,2020-09-12,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2020,September,Yes,No,0.7000000000000002,
0x486c,2020-09-12,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2020,September,Yes,No,5.4,
0x486d,2020-09-12,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2020,September,Yes,No,2.4000000000000004,
0x52e4,2020-09-12,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,September,Yes,No,4.5,
0x52e5,2020-09-12,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,September,Yes,No,0.3999999999999999,
0x5b72,2020-09-12,WH_0x3ed,25.750156,-80.27964,Type_A,2020,September,Yes,No,3.4000000000000004,
0x5b73,2020-09-12,WH_0x3ed,25.750156,-80.27964,Type_B,2020,September,Yes,No,2.2,
0x6310,2020-09-12,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,September,,No,4.3,
0x6311,2020-09-12,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,September,Yes,No,1.0999999999999996,
0x68c4,2020-09-12,WH_0x3ef,41.611603,-87.551186,Type_A,2020,September,Yes,Yes,0.0,
0x68c5,2020-09-12,WH_0x3ef,41.611603,-87.551186,Type_B,2020,September,Yes,Yes,0.0,
0x6d86,2020-09-12,WH_0x3f0,37.915825,-89.829262,Type_A,2020,September,Yes,No,4.4,
0x6d87,2020-09-12,WH_0x3f0,37.915825,-89.829262,Type_B,2020,September,Yes,Yes,0.0,
0x72fc,2020-09-12,WH_0x3f1,,-116.31986200000001,Type_A,2020,September,Yes,No,4.6,
0x72fd,2020-09-12,WH_0x3f1,48.692551,-116.31986200000001,Type_B,2020,September,Yes,Yes,0.0,
0x7780,2020-09-12,WH_0x3f2,61.600803000000006,-149.125259,Type_A,2020,September,Yes,No,8.5,
0x7781,2020-09-12,WH_0x3f2,61.600803000000006,-149.125259,Type_B,2020,September,Yes,No,0.7999999999999998,
0x3030,2020-09-13,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,September,Yes,No,7.6,45.2
0x3031,2020-09-13,WH_0x3e9,41.681471,,Type_B,2020,September,Yes,No,3.2,12.5
0x3d06,2020-09-13,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2020,September,Yes,No,10.1,67.89999999999999
0x3d07,2020-09-13,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2020,September,Yes,No,3.1,17.0
0x486e,2020-09-13,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2020,September,Yes,No,7.4,51.4
0x486f,2020-09-13,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2020,September,,Yes,0.0,7.1
0x52e6,2020-09-13,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,September,Yes,No,4.9,44.6
0x52e7,2020-09-13,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,September,Yes,No,1.2000000000000002,15.8
0x5b74,2020-09-13,WH_0x3ed,25.750156,-80.27964,Type_A,2020,September,Yes,No,3.7,27.3
0x5b75,2020-09-13,WH_0x3ed,25.750156,-80.27964,Type_B,2020,September,Yes,No,3.2,8.5
0x6312,2020-09-13,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,September,,No,0.4000000000000004,18.4
0x6313,2020-09-13,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,September,Yes,No,1.4,11.8
0x68c6,2020-09-13,WH_0x3ef,41.611603,-87.551186,Type_A,2020,September,Yes,No,0.9000000000000004,16.9
0x68c7,2020-09-13,WH_0x3ef,41.611603,-87.551186,Type_B,2020,September,Yes,No,0.6000000000000001,6.9
0x6d88,2020-09-13,WH_0x3f0,37.915825,-89.829262,Type_A,2020,September,Yes,No,9.9,58.89999999999999
0x6d89,2020-09-13,WH_0x3f0,37.915825,-89.829262,Type_B,2020,September,Yes,No,1.2000000000000002,10.2
0x72fe,2020-09-13,WH_0x3f1,48.692551,-116.31986200000001,Type_A,2020,September,Yes,No,5.800000000000002,34.10000000000001
0x72ff,2020-09-13,WH_0x3f1,48.692551,-116.31986200000001,Type_B,2020,September,Yes,No,2.9000000000000004,7.200000000000001
0x7782,2020-09-13,WH_0x3f2,61.600803000000006,-149.125259,Type_A,2020,September,Yes,No,3.6,55.3
0x7783,2020-09-13,WH_0x3f2,61.600803000000006,-149.125259,Type_B,2020,September,Yes,No,1.0999999999999996,16.699999999999996
0x3032,2020-09-14,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,September,No,No,6.5,
0x3033,2020-09-14,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,September,No,Yes,0.0,
0x3d08,2020-09-14,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2020,September,No,No,6.5,
0x3d09,2020-09-14,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2020,September,No,No,2.9000000000000004,
0x4870,2020-09-14,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2020,September,No,No,10.4,
0x4871,2020-09-14,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2020,September,No,No,0.2999999999999998,
0x52e8,2020-09-14,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,September,No,No,6.800000000000002,
0x52e9,2020-09-14,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,September,No,No,1.6,
0x5b76,2020-09-14,WH_0x3ed,25.750156,-80.27964,Type_A,2020,September,No,No,4.6,
0x5b77,2020-09-14,WH_0x3ed,25.750156,-80.27964,Type_B,2020,September,No,No,0.6000000000000001,
0x6314,2020-09-14,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,September,No,No,5.300000000000002,
0x6315,2020-09-14,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,September,No,Yes,0.0,
0x68c8,2020-09-14,WH_0x3ef,41.611603,-87.551186,Type_A,2020,September,No,No,0.09999999999999963,
0x68c9,2020-09-14,WH_0x3ef,41.611603,-87.551186,Type_B,2020,September,No,No,1.2000000000000002,
0x6d8a,2020-09-14,WH_0x3f0,37.915825,-89.829262,Type_A,2020,September,No,No,7.699999999999998,
0x6d8b,2020-09-14,WH_0x3f0,37.915825,-89.829262,Type_B,2020,September,No,No,1.5,
0x7300,2020-09-14,WH_0x3f1,48.692551,-116.31986200000001,Type_A,2020,September,No,No,1.0999999999999996,
0x7301,2020-09-14,WH_0x3f1,48.692551,-116.31986200000001,Type_B,2020,September,No,No,2.0,
0x7784,2020-09-14,WH_0x3f2,61.600803000000006,-149.125259,Type_A,2020,September,No,No,3.5,
0x7785,2020-09-14,WH_0x3f2,61.600803000000006,-149.125259,Type_B,2020,September,No,No,3.7,
0x3034,2020-09-15,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,September,No,No,4.8,
0x3035,2020-09-15,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,September,No,No,2.8,
0x3d0a,2020-09-15,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2020,September,No,No,10.1,
0x3d0b,2020-09-15,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2020,September,No,No,0.20000000000000015,
0x4872,2020-09-15,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2020,September,No,No,3.1999999999999997,
0x4873,2020-09-15,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2020,September,No,Yes,0.0,
0x52ea,2020-09-15,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,September,No,No,5.6,
0x52eb,2020-09-15,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,September,No,No,0.7999999999999998,
0x5b78,2020-09-15,WH_0x3ed,25.750156,-80.27964,Type_A,2020,September,No,No,1.9000000000000004,
0x5b79,2020-09-15,WH_0x3ed,25.750156,-80.27964,Type_B,2020,September,No,Yes,0.0,
0x6316,2020-09-15,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,September,No,No,6.8,
0x6317,2020-09-15,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,September,No,No,1.4,
0x68ca,2020-09-15,WH_0x3ef,41.611603,-87.551186,Type_A,2020,September,No,No,1.0,
0x68cb,2020-09-15,WH_0x3ef,41.611603,-87.551186,Type_B,2020,September,No,No,2.3,
0x6d8c,2020-09-15,WH_0x3f0,37.915825,-89.829262,Type_A,2020,September,No,No,7.9,
0x6d8d,2020-09-15,WH_0x3f0,37.915825,-89.829262,Type_B,2020,September,No,No,3.3,
0x7302,2020-09-15,WH_0x3f1,48.692551,-116.31986200000001,Type_A,2020,September,No,No,9.5,
0x7303,2020-09-15,WH_0x3f1,,,Type_B,2020,September,No,No,2.1,
0x7786,2020-09-15,WH_0x3f2,61.600803000000006,-149.125259,Type_A,2020,September,No,No,4.4,
0x7787,2020-09-15,WH_0x3f2,61.600803000000006,-149.125259,Type_B,2020,September,No,No,1.9,
0x3036,2020-09-16,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,September,No,No,7.699999999999998,
0x3037,2020-09-16,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,September,No,No,0.7000000000000002,
0x3d0c,2020-09-16,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2020,September,No,No,9.3,
0x3d0d,2020-09-16,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2020,September,No,No,4.1,
0x4874,2020-09-16,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2020,September,No,No,6.5,
0x4875,2020-09-16,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2020,September,,No,4.3,
0x52ec,2020-09-16,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,September,No,No,8.2,
0x52ed,2020-09-16,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,September,No,No,2.5,
0x5b7a,2020-09-16,WH_0x3ed,25.750156,-80.27964,Type_A,2020,September,No,No,6.2,
0x5b7b,2020-09-16,WH_0x3ed,25.750156,-80.27964,Type_B,2020,September,No,No,1.4,
0x6318,2020-09-16,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,September,No,No,0.7999999999999998,
0x6319,2020-09-16,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,September,No,No,2.7,
0x68cc,2020-09-16,WH_0x3ef,41.611603,-87.551186,Type_A,2020,September,No,Yes,0.0,
0x68cd,2020-09-16,WH_0x3ef,41.611603,-87.551186,Type_B,2020,September,No,No,0.5,
0x6d8e,2020-09-16,WH_0x3f0,37.915825,-89.829262,Type_A,2020,September,No,No,10.7,
0x6d8f,2020-09-16,WH_0x3f0,37.915825,-89.829262,Type_B,2020,September,No,No,3.7,
0x7304,2020-09-16,WH_0x3f1,48.692551,-116.31986200000001,Type_A,2020,September,No,No,11.0,
0x7305,2020-09-16,WH_0x3f1,48.692551,-116.31986200000001,Type_B,2020,September,No,No,0.2999999999999998,
0x7788,2020-09-16,WH_0x3f2,,-149.125259,Type_A,2020,September,No,No,7.6,
0x7789,2020-09-16,WH_0x3f2,61.600803000000006,-149.125259,Type_B,2020,September,No,No,3.0,
0x3038,2020-09-17,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,September,No,No,8.7,
0x3039,2020-09-17,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,September,No,No,0.7000000000000002,
0x3d0e,2020-09-17,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2020,September,No,No,6.199999999999998,
0x3d0f,2020-09-17,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2020,September,No,No,3.5,
0x4876,2020-09-17,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2020,September,No,No,5.6,
0x4877,2020-09-17,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2020,September,No,No,3.8,
0x52ee,2020-09-17,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,September,No,No,8.4,
0x52ef,2020-09-17,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,September,No,No,2.8,
0x5b7c,2020-09-17,WH_0x3ed,25.750156,-80.27964,Type_A,2020,September,No,No,8.1,
0x5b7d,2020-09-17,WH_0x3ed,25.750156,-80.27964,Type_B,2020,September,No,No,1.5,
0x631a,2020-09-17,WH_0x3ee,,-82.64825400000001,Type_A,2020,September,No,No,5.6,
0x631b,2020-09-17,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,September,No,Yes,0.0,
0x68ce,2020-09-17,WH_0x3ef,41.611603,-87.551186,Type_A,2020,September,No,No,3.0,
0x68cf,2020-09-17,WH_0x3ef,41.611603,-87.551186,Type_B,2020,September,No,No,0.8999999999999999,
0x6d90,2020-09-17,WH_0x3f0,37.915825,-89.829262,Type_A,2020,September,No,No,5.800000000000002,
0x6d91,2020-09-17,WH_0x3f0,37.915825,-89.829262,Type_B,2020,September,No,No,3.4000000000000004,
0x7306,2020-09-17,WH_0x3f1,48.692551,-116.31986200000001,Type_A,2020,September,No,No,9.2,
0x7307,2020-09-17,WH_0x3f1,48.692551,-116.31986200000001,Type_B,2020,September,No,No,2.0,
0x778a,2020-09-17,WH_0x3f2,61.600803000000006,-149.125259,Type_A,2020,September,No,No,7.300000000000002,
0x778b,2020-09-17,WH_0x3f2,61.600803000000006,-149.125259,Type_B,2020,September,No,No,3.2,
0x303a,2020-09-18,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,September,No,No,5.5,
0x303b,2020-09-18,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,September,No,No,1.5,
0x3d10,2020-09-18,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2020,September,No,No,10.4,
0x3d11,2020-09-18,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2020,September,No,No,3.2,
0x4878,2020-09-18,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2020,September,No,No,7.4,
0x4879,2020-09-18,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2020,September,No,No,3.8,
0x52f0,2020-09-18,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,September,No,No,6.4,
0x52f1,2020-09-18,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,September,No,No,4.2,
0x5b7e,2020-09-18,WH_0x3ed,25.750156,-80.27964,Type_A,2020,September,No,No,3.8000000000000007,
0x5b7f,2020-09-18,WH_0x3ed,25.750156,-80.27964,Type_B,2020,September,No,No,2.2,
0x631c,2020-09-18,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,September,No,No,2.1,
0x631d,2020-09-18,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,September,No,No,2.2,
0x68d0,2020-09-18,WH_0x3ef,41.611603,-87.551186,Type_A,2020,September,No,No,3.5,
0x68d1,2020-09-18,WH_0x3ef,41.611603,-87.551186,Type_B,2020,September,No,No,1.5,
0x6d92,2020-09-18,WH_0x3f0,37.915825,-89.829262,Type_A,2020,September,No,No,6.5,
0x6d93,2020-09-18,WH_0x3f0,37.915825,-89.829262,Type_B,2020,September,No,No,3.2,
0x7308,2020-09-18,WH_0x3f1,48.692551,-116.31986200000001,Type_A,2020,September,,No,5.4,
0x7309,2020-09-18,WH_0x3f1,48.692551,-116.31986200000001,Type_B,2020,September,No,No,2.6,
0x778c,2020-09-18,WH_0x3f2,61.600803000000006,-149.125259,Type_A,2020,September,No,No,9.9,
0x778d,2020-09-18,WH_0x3f2,61.600803000000006,-149.125259,Type_B,2020,September,No,No,1.7999999999999998,
0x303c,2020-09-19,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,September,Yes,No,2.0,
0x303d,2020-09-19,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,September,Yes,No,1.7000000000000002,
0x3d12,2020-09-19,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2020,September,Yes,No,4.1,
0x3d13,2020-09-19,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2020,September,Yes,No,2.1,
0x487a,2020-09-19,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2020,September,Yes,No,1.4000000000000004,
0x487b,2020-09-19,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2020,September,Yes,No,1.2999999999999998,
0x52f2,2020-09-19,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,September,Yes,No,1.6999999999999993,
0x52f3,2020-09-19,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,September,Yes,No,1.9,
0x5b80,2020-09-19,WH_0x3ed,25.750156,,Type_A,2020,September,Yes,No,1.5999999999999996,
0x5b81,2020-09-19,WH_0x3ed,25.750156,-80.27964,Type_B,2020,September,Yes,Yes,0.0,
0x631e,2020-09-19,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,September,Yes,No,2.5,
0x631f,2020-09-19,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,September,,No,0.20000000000000015,
0x68d2,2020-09-19,WH_0x3ef,41.611603,-87.551186,Type_A,2020,September,Yes,No,2.0,
0x68d3,2020-09-19,WH_0x3ef,41.611603,-87.551186,Type_B,2020,September,Yes,No,1.5,
0x6d94,2020-09-19,WH_0x3f0,37.915825,-89.829262,Type_A,2020,September,Yes,No,1.3000000000000007,
0x6d95,2020-09-19,WH_0x3f0,37.915825,-89.829262,Type_B,2020,September,Yes,No,1.2000000000000002,
0x730a,2020-09-19,WH_0x3f1,48.692551,-116.31986200000001,Type_A,2020,September,Yes,No,7.0,
0x730b,2020-09-19,WH_0x3f1,48.692551,-116.31986200000001,Type_B,2020,September,Yes,No,1.5,
0x778e,2020-09-19,WH_0x3f2,61.600803000000006,-149.125259,Type_A,2020,September,Yes,No,7.4,
0x778f,2020-09-19,WH_0x3f2,61.600803000000006,-149.125259,Type_B,2020,September,Yes,No,0.6000000000000001,
0x303e,2020-09-20,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,September,,No,3.6999999999999993,38.90000000000001
0x303f,2020-09-20,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,September,Yes,No,2.1,9.5
0x3d14,2020-09-20,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2020,September,Yes,No,7.6,54.2
0x3d15,2020-09-20,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2020,September,Yes,No,3.9,19.9
0x487c,2020-09-20,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2020,September,Yes,No,8.4,42.9
0x487d,2020-09-20,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2020,September,Yes,No,0.7000000000000002,14.2
0x52f4,2020-09-20,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,September,Yes,No,8.4,45.49999999999999
0x52f5,2020-09-20,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,September,Yes,No,0.4000000000000004,14.2
0x5b82,2020-09-20,WH_0x3ed,25.750156,-80.27964,Type_A,2020,September,Yes,No,4.9,31.099999999999994
0x5b83,2020-09-20,WH_0x3ed,25.750156,-80.27964,Type_B,2020,September,Yes,No,0.7000000000000002,6.4
0x6320,2020-09-20,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,September,Yes,No,4.5,27.6
0x6321,2020-09-20,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,September,Yes,No,2.9000000000000004,9.4
0x68d4,2020-09-20,WH_0x3ef,41.611603,-87.551186,Type_A,2020,September,Yes,No,2.5,12.1
0x68d5,2020-09-20,WH_0x3ef,41.611603,-87.551186,Type_B,2020,September,Yes,No,0.20000000000000015,8.100000000000001
0x6d96,2020-09-20,WH_0x3f0,37.915825,-89.829262,Type_A,2020,September,Yes,No,4.1,43.99999999999999
0x6d97,2020-09-20,WH_0x3f0,37.915825,-89.829262,Type_B,2020,September,Yes,No,3.9,20.200000000000006
0x730c,2020-09-20,WH_0x3f1,48.692551,-116.31986200000001,Type_A,2020,September,Yes,No,8.0,51.2
0x730d,2020-09-20,WH_0x3f1,48.692551,-116.31986200000001,Type_B,2020,September,Yes,Yes,0.0,10.5
0x7790,2020-09-20,WH_0x3f2,61.600803000000006,-149.125259,Type_A,2020,September,Yes,No,3.6,43.7
0x7791,2020-09-20,WH_0x3f2,61.600803000000006,-149.125259,Type_B,2020,September,Yes,No,0.7000000000000002,14.900000000000002
0x3040,2020-09-21,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2020,September,No,,7.6,
0x3041,2020-09-21,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2020,September,No,No,3.3,
0x3d16,2020-09-21,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2020,September,No,No,8.0,
0x3d17,2020-09-21,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2020,September,No,No,2.0,
0x487e,2020-09-21,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2020,September,No,No,4.9,
0x487f,2020-09-21,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2020,September,No,No,1.2000000000000002,
0x52f6,2020-09-21,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2020,September,No,No,5.4,
0x52f7,2020-09-21,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2020,September,No,No,1.7000000000000002,
0x5b84,2020-09-21,WH_0x3ed,25.750156,-80.27964,Type_A,2020,September,No,No,4.8,
0x5b85,2020-09-21,WH_0x3ed,25.750156,-80.27964,Type_B,2020,September,No,Yes,0.0,
0x6322,2020-09-21,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2020,September,No,No,0.09999999999999963,
0x6323,2020-09-21,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2020,September,No,No,0.5,
0x68d6,2020-09-21,WH_0x3ef,41.611603,-87.551186,Type_A,2020,September,No,No,4.0,
0x68d7,2020-09-21,WH_0x3ef,41.611603,-87.551186,Type_B,2020,September,No,No,2.5,
0x6d98,2020-09-21,WH_0x3f0,37.915825,-89.829262,Type_A,2020,September,No,No,9.3,
0x6d99,2020-09-21,WH_0x3f0,37.915825,-89.829262,Type_B,2020,September,No,No,2.5,
0x730e,2020-09-21,WH_0x3f1,48.692551,-116.31986200000001,Type_A,2020,September,No,No,2.9000000000000004,
0x730f,2020-09-21,WH_0x3f1,48.692551,-116.31986200000001,Type_B,2020,September,No,No,3.3,
0x7792,2020-09-21,WH_0x3f2,61.600803000000006,-149.125259,Type_A,2020,September,,No,7.4,
